Time_s,Voltage_V,Current_mA,Power_mW
3.42,4.03,52.80,212.00
3.45,4.02,130.40,522.00
3.45,4.04,53.20,212.00
3.48,4.03,55.00,220.00
3.51,4.03,80.90,324.00
3.54,4.03,54.60,216.00
3.57,4.02,128.10,514.00
3.57,4.04,53.10,212.00
3.60,4.04,51.90,210.00
3.63,4.03,83.50,338.00
3.66,4.03,55.00,220.00
3.69,4.02,127.80,512.00
3.69,4.04,54.10,216.00
3.75,4.04,52.40,210.00
3.75,4.03,83.30,334.00
3.78,4.03,51.80,210.00
3.81,4.02,131.10,524.00
3.81,4.04,55.00,220.00
3.84,4.04,52.20,210.00
3.87,4.03,83.60,330.00
3.90,4.03,52.00,210.00
3.93,4.02,131.80,528.00
3.93,4.04,52.10,210.00
3.96,4.04,53.10,212.00
3.99,4.03,85.10,340.00
4.02,4.03,53.00,212.00
4.05,4.02,129.30,518.00
4.05,4.04,51.80,210.00
4.08,4.04,53.70,216.00
4.11,4.03,82.40,330.00
4.14,4.04,53.60,216.00
4.20,4.02,131.10,518.00
4.20,4.04,53.00,212.00
4.20,4.04,54.50,216.00
4.23,4.03,80.70,324.00
4.26,4.03,54.40,220.00
4.29,4.02,130.70,524.00
4.29,4.04,53.70,216.00
4.32,4.04,54.60,220.00
4.35,4.03,83.40,334.00
4.38,4.03,57.50,216.00
4.41,4.02,126.80,508.00
4.41,4.04,54.20,220.00
4.44,4.04,53.00,212.00
4.47,4.02,83.60,338.00
4.53,4.03,54.10,216.00
4.53,4.02,128.60,514.00
4.53,4.04,55.20,216.00
4.56,4.04,51.80,210.00
4.59,4.03,83.30,334.00
4.62,4.03,53.00,212.00
4.65,4.01,131.70,528.00
4.65,4.04,53.80,216.00
4.68,4.04,53.90,216.00
4.71,4.03,85.20,338.00
4.77,4.03,51.90,210.00
4.77,4.02,132.00,528.00
4.77,4.04,53.10,212.00
4.80,4.04,53.70,216.00
4.86,4.03,83.50,334.00
4.86,4.03,54.00,216.00
4.89,4.02,130.40,518.00
4.89,4.04,51.50,206.00
4.92,4.04,53.70,216.00
4.95,4.03,81.90,330.00
4.98,4.04,53.50,212.00
5.01,4.02,128.70,514.00
5.01,4.03,54.30,216.00
5.04,4.04,55.10,216.00
5.07,4.03,81.90,328.00
5.10,4.03,53.70,216.00
5.13,4.02,130.50,522.00
5.13,4.04,53.50,212.00
5.16,4.04,53.40,212.00
5.22,4.03,84.50,338.00
5.22,4.03,60.20,216.00
5.25,4.02,129.60,518.00
5.25,4.04,53.20,212.00
5.28,4.04,53.10,212.00
5.31,4.03,82.60,330.00
5.34,4.03,53.40,212.00
5.37,4.02,129.50,518.00
5.37,4.04,54.80,216.00
5.40,4.04,51.80,210.00
5.43,4.03,83.50,338.00
5.46,4.03,53.10,212.00
5.49,4.02,130.60,514.00
5.49,4.04,52.90,210.00
5.52,4.04,54.40,216.00
5.55,4.03,83.10,334.00
5.58,4.03,51.80,210.00
5.61,4.02,131.30,524.00
5.61,4.04,53.10,212.00
5.64,4.04,54.20,216.00
5.67,4.03,82.00,328.00
5.73,4.03,54.30,216.00
5.76,4.02,129.00,518.00
5.76,4.04,51.80,210.00
5.76,4.04,53.00,212.00
5.79,4.03,83.50,334.00
5.82,4.04,54.50,220.00
5.85,4.02,127.40,508.00
5.85,4.04,54.00,216.00
5.88,4.04,53.40,216.00
5.91,4.03,81.40,328.00
5.97,4.03,52.90,212.00
5.97,4.01,131.40,528.00
5.97,4.04,54.80,216.00
6.00,4.04,52.30,206.00
6.03,4.03,83.20,334.00
6.06,4.03,53.40,216.00
6.09,4.02,129.40,518.00
6.09,4.04,52.70,212.00
6.12,4.04,53.10,212.00
6.15,4.03,85.30,340.00
6.18,4.03,52.20,206.00
6.21,4.02,129.50,518.00
6.21,4.04,53.50,216.00
6.24,4.04,51.90,210.00
6.30,4.03,81.90,328.00
6.30,4.03,53.00,212.00
6.33,4.02,129.70,522.00
6.33,4.04,52.00,206.00
6.36,4.04,53.80,216.00
6.39,4.03,82.60,330.00
6.42,4.03,52.50,212.00
6.45,4.02,130.00,522.00
6.45,4.04,53.00,212.00
6.48,4.03,55.00,220.00
6.51,4.03,82.10,330.00
6.54,4.03,53.90,216.00
6.57,4.02,130.20,522.00
6.57,4.04,52.70,212.00
6.63,4.04,51.90,210.00
6.64,4.03,82.70,334.00
6.66,4.03,55.20,220.00
6.69,4.02,127.10,504.00
6.69,4.04,53.90,216.00
6.72,4.04,52.90,212.00
6.75,4.03,82.40,330.00
6.78,4.03,52.10,210.00
6.81,4.01,131.00,524.00
6.81,4.04,55.10,220.00
6.84,4.04,52.10,206.00
6.87,4.03,84.60,324.00
6.90,4.03,52.50,212.00
6.93,4.03,124.50,498.00
6.93,4.04,51.80,210.00
6.96,4.04,53.20,212.00
6.99,4.03,84.30,338.00
7.02,4.03,52.30,210.00
7.05,4.02,129.80,518.00
7.05,4.04,52.00,210.00
7.08,4.04,53.60,216.00
7.11,4.03,81.50,328.00
7.14,4.04,53.20,212.00
7.17,4.01,130.10,518.00
7.17,4.04,52.80,212.00
7.20,4.04,54.20,216.00
7.23,4.03,82.50,330.00
7.26,4.03,54.00,216.00
7.29,4.02,129.80,522.00
7.29,4.03,53.50,216.00
7.32,4.04,55.00,220.00
7.35,4.03,82.20,328.00
7.38,4.03,56.90,216.00
7.41,4.02,129.80,522.00
7.41,4.04,54.20,220.00
7.44,4.04,52.40,210.00
7.47,4.03,82.70,330.00
7.50,4.03,54.60,220.00
7.53,4.02,128.20,514.00
7.53,4.03,54.80,216.00
7.56,4.04,51.90,210.00
7.59,4.03,84.70,340.00
7.62,4.03,52.90,212.00
7.65,4.01,128.90,518.00
7.65,4.03,54.00,216.00
7.68,4.04,53.80,216.00
7.71,4.03,84.40,330.00
7.74,4.03,51.60,206.00
7.77,4.02,131.30,528.00
7.77,4.04,52.80,212.00
7.80,4.03,53.50,216.00
7.83,4.03,83.10,334.00
7.86,4.03,54.10,216.00
7.89,4.02,130.30,518.00
7.89,4.03,52.10,210.00
7.92,4.04,53.80,216.00
7.95,4.03,83.70,338.00
7.98,4.04,53.50,216.00
8.01,4.02,122.00,488.00
8.01,4.04,54.00,216.00
8.04,4.04,55.10,216.00
8.07,4.03,80.80,324.00
8.10,4.02,53.50,216.00
8.13,4.01,131.30,524.00
8.13,4.03,53.40,212.00
8.16,4.03,53.80,216.00
8.19,4.03,83.50,338.00
8.22,4.03,59.60,216.00
8.25,4.02,129.30,518.00
8.25,4.04,53.40,216.00
8.28,4.04,53.30,216.00
8.31,4.03,84.30,334.00
8.34,4.03,53.20,212.00
8.37,4.02,122.00,488.00
8.37,4.04,55.10,216.00
8.40,4.04,51.80,210.00
8.43,4.03,82.70,334.00
8.46,4.03,53.00,212.00
8.49,4.02,128.80,514.00
8.49,4.03,53.30,212.00
8.52,4.04,54.50,216.00
8.55,4.03,84.10,334.00
8.58,4.03,51.80,210.00
8.64,4.02,131.60,528.00
8.64,4.04,53.00,212.00
8.64,4.04,53.80,212.00
8.67,4.03,83.70,330.00
8.70,4.03,54.40,216.00
8.73,4.02,131.50,528.00
8.73,4.04,51.80,210.00
8.76,4.04,53.60,216.00
8.79,4.03,82.60,330.00
8.82,4.03,54.50,216.00
8.85,4.02,127.90,508.00
8.85,4.03,53.90,216.00
8.88,4.03,53.60,216.00
8.91,4.03,81.30,328.00
8.94,4.03,53.20,212.00
8.97,4.01,128.90,518.00
8.97,4.03,54.30,216.00
9.00,4.04,52.40,210.00
9.03,4.03,84.90,338.00
9.06,4.03,53.40,216.00
9.09,4.02,130.00,522.00
9.09,4.04,52.80,212.00
9.12,4.04,53.30,216.00
9.15,4.03,84.00,334.00
9.18,4.03,52.30,206.00
9.21,4.02,129.60,518.00
9.21,4.04,53.50,216.00
9.24,4.04,52.00,210.00
9.27,4.03,81.90,328.00
9.30,4.03,53.10,212.00
9.33,4.02,130.10,518.00
9.33,4.03,51.90,206.00
9.36,4.04,54.10,216.00
9.39,4.03,84.00,338.00
9.42,4.03,52.20,210.00
9.45,4.02,123.30,494.00
9.45,4.04,53.30,216.00
9.48,4.04,54.90,220.00
9.51,4.03,81.00,324.00
9.54,4.03,54.00,216.00
9.57,4.02,131.40,528.00
9.57,4.04,52.50,212.00
9.60,4.03,52.30,210.00
9.63,4.03,82.70,330.00
9.66,4.03,55.10,220.00
9.69,4.02,126.90,504.00
9.69,4.04,54.30,216.00
9.72,4.03,53.00,212.00
9.75,4.03,83.60,338.00
9.78,4.03,52.10,210.00
9.81,4.01,128.60,514.00
9.81,4.04,55.20,220.00
9.84,4.04,52.00,206.00
9.87,4.03,83.50,330.00
9.90,4.03,52.80,212.00
9.93,4.02,131.10,524.00
9.93,4.04,51.90,210.00
9.96,4.03,53.20,212.00
9.99,4.03,84.30,338.00
10.02,4.03,52.20,210.00
10.05,4.02,129.10,528.00
10.05,4.03,52.40,210.00
10.08,4.04,53.20,212.00
10.11,4.03,82.60,330.00
10.14,4.03,53.20,212.00
10.17,4.02,130.00,518.00
10.17,4.03,52.50,210.00
10.20,4.04,54.20,216.00
10.23,4.03,81.40,328.00
10.26,4.03,53.50,216.00
10.29,4.01,127.20,508.00
10.29,4.03,53.40,216.00
10.32,4.03,55.20,220.00
10.35,4.03,82.00,328.00
10.41,4.03,56.10,216.00
10.41,4.02,129.90,522.00
10.41,4.04,53.80,216.00
10.44,4.04,52.20,210.00
10.48,4.02,84.30,338.00
10.50,4.03,54.70,220.00
10.53,4.02,128.10,514.00
10.53,4.03,54.80,216.00
10.56,4.04,51.80,210.00
10.59,4.03,83.40,334.00
10.62,4.03,52.70,212.00
10.65,4.01,129.10,518.00
10.65,4.03,54.40,220.00
10.68,4.04,53.50,212.00
10.74,4.03,84.20,334.00
10.74,4.03,51.80,210.00
10.77,4.01,132.20,530.00
10.77,4.04,53.00,212.00
10.80,4.03,53.30,216.00
10.83,4.03,84.80,340.00
10.89,4.03,53.50,216.00
10.89,4.02,130.30,528.00
10.89,4.03,51.60,206.00
10.92,4.04,54.50,220.00
10.95,4.03,82.50,330.00
10.98,4.04,53.50,216.00
11.01,4.02,128.90,514.00
11.01,4.04,54.10,216.00
11.04,4.04,55.20,216.00
11.07,4.03,81.10,324.00
11.10,4.03,53.90,216.00
11.16,4.01,128.20,512.00
11.16,4.03,53.50,216.00
11.16,4.04,53.50,216.00
11.19,4.03,84.80,340.00
11.22,4.03,59.20,216.00
11.25,4.02,129.70,518.00
11.25,4.04,53.70,216.00
11.28,4.04,53.30,216.00
11.31,4.02,82.90,330.00
11.34,4.03,53.60,212.00
11.40,4.01,129.50,528.00
11.40,4.04,55.30,216.00
11.40,4.04,51.90,210.00
11.43,4.03,82.90,334.00
11.46,4.03,53.10,212.00
11.49,4.02,128.70,512.00
11.49,4.03,53.20,212.00
11.52,4.04,54.50,220.00
11.55,4.03,82.00,340.00
11.61,4.03,51.90,210.00
11.61,4.01,129.60,518.00
11.61,4.04,53.40,216.00
11.64,4.03,54.00,212.00
11.67,4.03,82.50,328.00
11.70,4.03,54.00,216.00
11.73,4.02,130.20,524.00
11.73,4.04,52.00,210.00
11.76,4.04,53.40,216.00
11.79,4.03,82.40,330.00
11.82,4.03,54.10,216.00
11.85,4.02,128.30,512.00
11.85,4.04,54.00,216.00
11.88,4.04,53.60,216.00
11.91,4.03,82.50,330.00
11.94,4.03,53.40,216.00
11.97,4.01,127.60,512.00
11.97,4.04,54.40,216.00
12.00,4.04,52.20,210.00
12.03,4.03,83.30,334.00
12.06,4.03,53.60,216.00
12.09,4.01,129.30,518.00
12.09,4.04,53.30,216.00
12.12,4.04,53.10,212.00
12.15,4.03,84.20,338.00
12.18,4.03,51.90,206.00
12.21,4.02,129.30,524.00
12.21,4.04,53.30,216.00
12.24,4.04,51.90,210.00
12.27,4.03,83.20,334.00
12.30,4.03,53.10,212.00
12.33,4.02,123.70,492.00
12.33,4.03,52.00,206.00
12.36,4.04,54.10,216.00
12.39,4.03,82.30,330.00
12.42,4.02,52.20,210.00
12.45,4.01,128.10,512.00
12.45,4.04,53.30,216.00
12.48,4.03,54.90,220.00
12.51,4.03,81.40,324.00
12.54,4.03,54.00,216.00
12.57,4.02,131.30,524.00
12.57,4.03,52.40,210.00
12.60,4.04,52.30,210.00
12.63,4.03,83.60,338.00
12.66,4.03,55.10,220.00
12.70,4.02,127.10,518.00
12.70,4.03,53.90,216.00
12.75,4.04,53.00,212.00
12.75,4.03,81.80,328.00
12.78,4.03,51.70,210.00
12.81,4.01,128.30,514.00
12.81,4.04,55.10,220.00
12.84,4.03,51.90,206.00
12.87,4.03,83.60,334.00
12.90,4.03,52.60,212.00
12.93,4.01,128.60,514.00
12.93,4.04,52.00,210.00
12.96,4.04,53.30,216.00
12.99,4.03,85.50,340.00
13.02,4.03,52.00,210.00
13.05,4.02,123.40,502.00
13.05,4.03,52.10,210.00
13.08,4.03,53.30,216.00
13.13,4.03,81.20,328.00
13.15,4.04,53.40,216.00
13.17,4.02,129.80,518.00
13.17,4.04,52.60,212.00
13.20,4.03,54.20,216.00
13.23,4.03,81.90,330.00
13.26,4.02,53.90,216.00
13.29,4.01,127.70,512.00
13.29,4.03,53.40,216.00
13.32,4.03,55.00,220.00
13.35,4.03,83.20,334.00
13.38,4.03,57.00,216.00
13.41,4.01,130.00,522.00
13.41,4.04,54.00,216.00
13.44,4.04,52.30,210.00
13.47,4.02,82.90,334.00
13.50,4.03,54.80,220.00
13.53,4.02,129.10,524.00
13.53,4.03,55.00,216.00
13.56,4.04,51.90,210.00
13.59,4.02,83.90,338.00
13.62,4.03,52.90,212.00
13.65,4.00,128.50,514.00
13.65,4.04,54.10,216.00
13.68,4.04,53.50,212.00
13.71,4.03,85.60,338.00
13.74,4.02,51.90,210.00
13.77,4.01,129.20,518.00
13.77,4.04,53.40,216.00
13.80,4.03,53.20,212.00
13.83,4.03,83.10,334.00
13.86,4.03,54.00,216.00
13.89,4.01,130.20,528.00
13.89,4.04,52.00,210.00
13.92,4.04,54.00,216.00
13.95,4.03,83.10,334.00
13.98,4.03,53.50,216.00
14.01,4.02,128.50,524.00
14.01,4.03,54.20,216.00
14.04,4.03,55.10,216.00
14.07,4.03,82.10,330.00
14.10,4.03,53.70,216.00
14.13,4.01,128.50,514.00
14.13,4.04,53.50,212.00
14.16,4.04,53.60,216.00
14.19,4.03,83.30,334.00
14.22,4.03,59.70,216.00
14.25,4.01,128.20,512.00
14.25,4.04,53.80,216.00
14.28,4.04,53.20,212.00
14.31,4.03,83.50,334.00
14.34,4.03,53.10,212.00
14.37,4.02,129.60,528.00
14.40,4.03,54.80,216.00
14.43,4.04,51.60,206.00
14.43,4.02,83.70,338.00
14.46,4.03,53.50,216.00
14.49,4.01,129.50,514.00
14.49,4.03,53.20,212.00
14.52,4.04,54.50,216.00
14.55,4.03,84.00,330.00
14.58,4.03,51.60,206.00
14.61,4.01,128.50,514.00
14.61,4.04,53.30,216.00
14.64,4.03,54.00,216.00
14.67,4.03,82.90,330.00
14.70,4.02,54.50,216.00
14.73,4.01,131.50,528.00
14.73,4.04,51.90,210.00
14.76,4.03,53.50,216.00
14.79,4.03,83.40,334.00
14.82,4.03,54.80,216.00
14.85,4.02,127.50,518.00
14.85,4.03,54.10,216.00
14.88,4.03,53.50,216.00
14.91,4.03,81.10,324.00
14.94,4.03,53.20,212.00
14.97,4.01,128.80,514.00
14.97,4.03,55.00,216.00
15.00,4.04,52.50,210.00
15.03,4.03,83.90,338.00
15.06,4.03,53.70,216.00
15.09,4.01,127.50,512.00
15.09,4.04,52.80,212.00
15.12,4.04,53.20,212.00
15.15,4.03,85.00,338.00
15.18,4.03,51.90,206.00
15.21,4.02,129.50,528.00
15.21,4.04,53.50,216.00
15.24,4.03,52.10,210.00
15.30,4.03,81.60,328.00
15.30,4.03,53.10,212.00
15.33,4.02,130.40,534.00
15.33,4.03,51.80,206.00
15.36,4.04,53.90,216.00
15.39,4.03,83.50,334.00
15.42,4.03,52.30,210.00
15.45,4.01,127.50,512.00
15.45,4.04,53.20,212.00
15.54,4.03,55.20,220.00
15.54,4.03,81.80,324.00
15.54,4.03,54.00,216.00
15.57,4.01,129.00,514.00
15.57,4.03,52.50,212.00
15.60,4.04,51.90,210.00
15.66,4.03,82.00,330.00
15.66,4.03,54.90,220.00
15.69,4.02,127.30,518.00
15.69,4.03,54.10,216.00
15.72,4.04,52.70,212.00
15.75,4.03,83.40,334.00
15.78,4.03,52.00,210.00
15.84,4.00,128.10,512.00
15.84,4.03,55.00,220.00
15.84,4.03,51.90,210.00
15.87,4.03,83.80,334.00
15.90,4.03,52.40,210.00
15.93,4.01,128.90,514.00
15.93,4.04,51.90,210.00
15.96,4.03,53.00,212.00
15.99,4.03,84.20,334.00
16.02,4.03,52.50,210.00
16.08,4.01,130.00,528.00
16.08,4.03,52.30,210.00
16.08,4.04,53.70,216.00
16.11,4.03,82.80,334.00
16.14,4.03,53.20,212.00
16.17,4.01,130.00,528.00
16.17,4.03,52.70,212.00
16.20,4.03,54.40,216.00
16.23,4.03,81.30,328.00
16.26,4.03,54.10,220.00
16.29,4.01,126.60,508.00
16.29,4.04,53.40,216.00
16.32,4.03,54.70,220.00
16.35,4.03,82.40,330.00
16.41,4.03,57.20,216.00
16.41,4.00,126.80,508.00
16.41,4.03,53.90,216.00
16.44,4.04,52.60,212.00
16.47,4.02,84.10,338.00
16.50,4.03,54.30,220.00
16.56,4.01,128.70,524.00
16.56,4.03,55.00,216.00
16.56,4.03,52.10,210.00
16.59,4.02,83.50,334.00
16.62,4.03,53.00,212.00
16.65,4.01,128.90,518.00
16.65,4.03,54.00,216.00
16.68,4.04,53.80,212.00
16.71,4.03,84.40,330.00
16.74,4.03,51.70,210.00
16.77,4.01,130.00,522.00
16.77,4.04,53.20,212.00
16.80,4.04,53.60,216.00
16.83,4.03,84.10,338.00
16.86,4.03,54.00,216.00
16.89,4.01,130.30,522.00
16.89,4.03,51.80,210.00
16.92,4.04,53.90,216.00
16.98,4.03,82.20,330.00
16.98,4.04,53.60,216.00
17.01,4.02,129.10,528.00
17.01,4.03,54.20,216.00
17.04,4.03,55.00,216.00
17.07,4.03,81.40,328.00
17.10,4.03,53.60,216.00
17.13,4.02,128.10,512.00
17.13,4.04,53.70,212.00
17.16,4.03,53.90,212.00
17.19,4.03,84.80,340.00
17.22,4.03,59.70,216.00
17.25,4.01,127.50,512.00
17.25,4.03,53.60,216.00
17.28,4.03,53.10,212.00
17.31,4.03,82.70,328.00
17.34,4.03,53.20,212.00
17.37,4.01,129.40,528.00
17.37,4.04,55.00,216.00
17.40,4.03,51.80,210.00
17.43,4.03,83.50,334.00
17.46,4.03,53.00,212.00
17.49,4.02,129.50,528.00
17.49,4.03,52.80,210.00
17.52,4.04,54.50,216.00
17.55,4.02,83.70,338.00
17.58,4.02,51.80,210.00
17.61,4.01,128.20,512.00
17.61,4.04,53.00,212.00
17.64,4.03,54.50,216.00
17.67,4.03,81.80,324.00
17.70,4.03,54.00,216.00
17.73,4.01,128.60,514.00
17.73,4.03,51.90,210.00
17.76,4.04,53.60,216.00
17.79,4.03,83.10,334.00
17.82,4.03,54.40,216.00
17.85,4.01,127.20,518.00
17.85,4.03,54.00,216.00
17.88,4.04,53.30,216.00
17.94,4.03,81.90,328.00
17.94,4.03,53.10,212.00
17.97,4.03,128.30,514.00
17.97,4.03,54.90,220.00
18.00,4.03,52.10,210.00
18.03,4.03,82.90,330.00
18.06,4.03,53.90,216.00
18.09,4.01,127.90,512.00
18.09,4.03,52.60,212.00
18.12,4.03,53.20,212.00
18.15,4.03,85.00,340.00
18.21,4.03,52.10,206.00
18.21,4.00,129.20,518.00
18.21,4.03,53.50,216.00
18.24,4.03,52.10,210.00
18.27,4.02,82.20,330.00
18.30,4.03,53.30,216.00
18.33,4.01,130.30,518.00
18.33,4.03,52.10,204.00
18.36,4.03,53.80,216.00
18.39,4.03,82.40,330.00
18.42,4.02,52.70,212.00
18.45,4.01,130.50,522.00
18.45,4.04,53.10,212.00
18.48,4.03,55.30,220.00
18.51,4.03,82.20,328.00
18.54,4.02,54.20,216.00
18.57,4.02,131.10,524.00
18.57,4.03,52.80,212.00
18.60,4.04,51.90,210.00
18.66,4.03,82.70,330.00
18.66,4.03,54.90,220.00
18.69,4.01,127.00,504.00
18.69,4.03,54.30,216.00
18.72,4.03,53.00,212.00
18.75,4.03,82.20,330.00
18.78,4.02,52.00,210.00
18.81,4.01,128.50,514.00
18.81,4.03,55.30,220.00
18.84,4.03,52.10,210.00
18.87,4.03,81.40,338.00
18.90,4.03,52.40,210.00
18.93,4.01,131.00,524.00
18.93,4.03,52.20,210.00
18.96,4.03,53.40,216.00
18.99,4.03,84.30,338.00
19.02,4.03,52.30,210.00
19.05,4.02,129.30,522.00
19.05,4.03,52.30,210.00
19.08,4.03,53.50,216.00
19.11,4.02,81.50,328.00
19.14,4.03,53.30,216.00
19.20,4.01,124.40,498.00
19.20,4.03,52.70,212.00
19.20,4.03,54.50,216.00
19.23,4.03,82.50,330.00
19.26,4.03,54.10,220.00
19.29,4.01,129.60,518.00
19.29,4.03,53.60,216.00
19.32,4.03,54.80,220.00
19.35,4.03,81.90,328.00
19.38,4.03,57.40,216.00
19.41,4.01,130.10,522.00
19.41,4.03,54.30,220.00
19.44,4.03,52.60,212.00
19.47,4.02,83.30,334.00
19.50,4.03,54.60,220.00
19.53,4.02,128.20,512.00
19.53,4.03,54.80,216.00
19.56,4.03,51.70,210.00
19.59,4.02,84.40,340.00
19.62,4.02,53.20,212.00
19.65,4.01,128.30,514.00
19.65,4.03,54.10,216.00
19.68,4.03,53.70,216.00
19.71,4.03,84.10,330.00
19.74,4.03,51.90,210.00
19.77,4.01,131.70,528.00
19.77,4.03,53.20,212.00
19.80,4.03,53.80,216.00
19.83,4.02,83.80,338.00
19.86,4.03,53.80,216.00
19.92,4.01,130.30,524.00
19.95,4.04,52.00,210.00
19.95,4.03,54.00,216.00
19.95,4.03,83.40,334.00
19.98,4.04,53.50,216.00
20.01,4.01,128.90,514.00
20.01,4.03,53.90,220.00
20.07,4.04,55.40,216.00
20.07,4.03,80.70,324.00
20.10,4.02,53.90,216.00
20.13,4.00,128.30,514.00
20.13,4.03,53.60,212.00
20.16,4.03,53.50,216.00
20.19,4.03,84.40,338.00
20.22,4.02,60.00,216.00
20.25,4.01,129.80,518.00
20.25,4.03,53.70,216.00
20.28,4.03,53.30,216.00
20.31,4.03,83.40,330.00
20.34,4.03,53.30,212.00
20.37,4.01,129.40,522.00
20.37,4.03,54.90,216.00
20.40,4.03,52.00,210.00
20.43,4.02,82.60,330.00
20.46,4.03,53.30,216.00
20.49,4.01,129.50,514.00
20.49,4.03,53.00,210.00
20.52,4.03,54.40,216.00
20.55,4.03,83.50,334.00
20.58,4.02,51.80,210.00
20.61,4.01,124.30,498.00
20.61,4.03,53.20,212.00
20.64,4.03,53.90,216.00
20.67,4.03,82.40,328.00
20.70,4.02,54.30,216.00
20.73,4.01,132.20,528.00
20.73,4.04,51.80,210.00
20.76,4.03,53.40,216.00
20.79,4.03,82.50,330.00
20.82,4.03,54.60,216.00
20.85,4.02,128.10,508.00
20.85,4.03,54.20,216.00
20.88,4.03,53.40,216.00
